,gold,debt,stock_t,ceiling,ratio
1993-12-01,383,4535687000000.0,128536.19829849422,1097.5556855298378,0.3489572374773033
1994-01-01,387,4575869000000.0,128720.22927762644,1105.6959418203849,0.35000580662605557
1994-02-01,382,4575869000000.0,128904.52374207819,1104.1151311899373,0.34597841222256176
1994-03-01,384,4575869000000.0,129071.2100433884,1102.6892449107522,0.3482395441619453
1994-04-01,377,4645802000000.0,129256.0070225779,1117.9410374184947,0.3372270874594187
1994-05-01,381,4645802000000.0,129435.09472235246,1116.3942429474564,0.34127728838344784
1994-06-01,386,4645802000000.0,129620.41269138489,1114.798136983536,0.3462510271540763
1994-07-01,385,4692750000000.0,129800.00528508672,1124.5056599974157,0.34237266533712674
1994-08-01,380,4692750000000.0,129985.84571276537,1122.8979571615027,0.33841009111867665
1994-09-01,392,4692750000000.0,130171.95221643135,1121.292552854179,0.3495965428488657
1994-10-01,390,4800150000000.0,130352.30898308849,1145.3679277380872,0.34050193877017815
1994-11-01,384,4800150000000.0,130538.94016848106,1143.7303981719017,0.33574345896005914
1994-12-01,379,4800150000000.0,130719.80540688886,1142.1479212817646,0.33183092394430913
1995-01-01,379,4864116000000.0,130906.96275321972,1155.713308359996,0.32793600044098853
1995-02-01,377,4864116000000.0,131094.38806102876,1154.060988029872,0.32667251030085215
1995-03-01,382,4864116000000.0,131263.90607353966,1152.5706002236645,0.33143305922072813
1995-04-01,391,4951372000000.0,131451.8424329404,1171.5688508394992,0.3337405221381783
1995-05-01,385,4951372000000.0,131633.97252216967,1169.9478563860673,0.32907449498583047
1995-06-01,388,4951372000000.0,131822.43872212732,1168.2751849594183,0.3321135336906756
1995-07-01,386,4973983000000.0,132005.08228255616,1171.9864267194005,0.3293553501984515
1995-08-01,384,4973983000000.0,132194.0798168264,1170.3108407540149,0.3281179551858156
1995-09-01,383,4973983000000.0,132383.34794725358,1168.6376503695533,0.3277320389933403
1995-10-01,383,4988665000000.0,132566.768662611,1170.4654756575355,0.32722024524887505
1995-11-01,385,4988665000000.0,132756.57038819743,1168.792064191952,0.32939990935528035
1995-12-01,387,4988665000000.0,132940.50821335884,1167.174911728473,0.3315698410848212
1996-01-01,399,5117786000000.0,133130.84503844546,1195.6728579096093,0.3337033180610709
1996-02-01,405,5117786000000.0,133321.4543772111,1193.963407514766,0.33920637554798033
1996-03-01,396,5117786000000.0,133500.0133934351,1192.3664568775778,0.33211266361601277
1996-04-01,393,5161076000000.0,133691.15128691707,1200.7332267480194,0.32730001239690293
1996-05-01,392,5161076000000.0,133876.38399923508,1199.0718801705516,0.32691951707202355
1996-06-01,385,5161076000000.0,134068.06075921553,1197.3575702023666,0.32154137542633215
1996-07-01,383,5224811000000.0,134253.8156898193,1210.4668066922925,0.316406858810595
1996-08-01,387,5224811000000.0,134446.0328355004,1208.7362054271086,0.320169114040274
1996-09-01,383,5224811000000.0,134638.52518699892,1207.0080783980811,0.3173135348922524
1996-10-01,381,5323172000000.0,134825.07051152352,1228.0294459679108,0.31025314682067956
1996-11-01,378,5323172000000.0,135018.1055480833,1226.2737354427438,0.3082509141921105
1996-12-01,369,5323172000000.0,135205.17679148243,1224.5770507603902,0.3013285278953029
1997-01-01,355,5380890000000.0,135398.75604307116,1236.0851163344644,0.28719705084123254
1997-02-01,347,5380890000000.0,135592.6124506648,1234.3178886381932,0.281126931071898
1997-03-01,352,5380890000000.0,135767.94711230643,1232.7238547445852,0.2855465144486336
1997-04-01,344,5376151000000.0,135962.33210713742,1229.877313422839,0.2797026957450111
1997-05-01,344,5376151000000.0,136150.71160201688,1228.175642793724,0.2800902314081927
1997-06-01,341,5376151000000.0,136345.6446177537,1226.4197232513327,0.2780451044084507
1997-07-01,324,5413146000000.0,136534.55520250203,1233.1505428205169,0.26274164325381777
1997-08-01,324,5413146000000.0,136730.03778415537,1231.3875106764144,0.263117822124104
1997-09-01,323,5413146000000.0,136925.8002468958,1229.6269991348122,0.26268128483456255
1997-10-01,325,5502388000000.0,137115.51465298695,1248.1694560147434,0.26038131155499217
1997-11-01,306,5502388000000.0,137311.82902006674,1246.384951369262,0.24551002454244372
1997-12-01,289,5502388000000.0,137502.07827948214,1244.6604406061408,0.2321918417036369
1998-01-01,289,5542426000000.0,137698.9461068604,1251.92474751929,0.23084454602615564
1998-02-01,297,5542426000000.0,137896.0957986435,1250.1348739432499,0.2375743659267619
1998-03-01,296,5542426000000.0,138074.4090921303,1248.5204135364213,0.2370806250268532
1998-04-01,308,5547935000000.0,138272.09635093127,1247.9746235572666,0.2467998901468581
1998-05-01,299,5547935000000.0,138463.67608675096,1246.2479133077065,0.23992016099462468
1998-06-01,292,5547935000000.0,138661.92067638255,1244.4661558868675,0.2346387634719616
1998-07-01,293,5526193000000.0,138854.040524367,1237.8740651046344,0.2366961294848951
1998-08-01,284,5526193000000.0,139052.84401608707,1236.10427975293,0.22975407872284473
1998-09-01,289,5526193000000.0,139251.9321435885,1234.337024658769,0.23413378536538162
1998-10-01,296,5614217000000.0,139444.86946844647,1252.2631252402355,0.23637204836101441
1998-11-01,294,5614217000000.0,139644.51887618485,1250.4727678864429,0.2351110776262011
1998-12-01,292,5614217000000.0,139838.00014059752,1248.7426011792456,0.23383521930320214
1999-01-01,287,5651615000000.0,140038.21241096515,1255.2636372394932,0.22863722925261712
1999-02-01,287,5651615000000.0,140238.71133412505,1253.4689900614492,0.22896457931993222
1999-03-01,286,5651615000000.0,140420.05386124668,1251.850223880438,0.22846183556485536
1999-04-01,283,5638780000000.0,140621.09948375585,1247.2215292231192,0.22690435770161668
1999-05-01,276,5638780000000.0,140815.93382705963,1245.4958609624596,0.22159848832152715
1999-06-01,261,5638780000000.0,141017.54624848376,1243.715178748915,0.20985512154201302
1999-07-01,256,5656271000000.0,141212.92987952137,1245.8469192689527,0.20548270902352722
1999-08-01,257,5656271000000.0,141415.1106978112,1244.0657351482548,0.2065807237825527
1999-09-01,265,5656271000000.0,141617.58098735075,1242.2870975818907,0.21331622981178985
1999-10-01,311,5776091000000.0,141813.79598277633,1266.8479183767392,0.24549118760718824
1999-11-01,293,5776091000000.0,142016.83708773073,1265.0367091818923,0.2316138321309941
1999-12-01,283,5776091000000.0,142213.60526330076,1263.286391658938,0.2240188779587553
2000-01-01,284,5773392000000.0,142417.21879294436,1260.8908211805276,0.22523758221516818
2000-02-01,300,5773392000000.0,142621.12384511408,1259.0881288321464,0.2382676741446699
2000-03-01,286,5773392000000.0,142812.1380197307,1257.4040725394998,0.22745273873845806
2000-04-01,280,5685938000000.0,143016.60849528265,1236.5867318305409,0.22642973015367157
2000-05-01,275,5685938000000.0,143214.7618812255,1234.8757779825887,0.22269446441751925
2000-06-01,286,5685938000000.0,143419.80881122715,1233.1102792742338,0.23193383820328684
2000-07-01,282,5674179000000.0,143618.520842132,1228.857487728428,0.22948145152395472
2000-08-01,274,5674179000000.0,143824.14585175551,1227.1005933540957,0.2232905773853976
2000-09-01,274,5674179000000.0,144030.0652638303,1225.34621080711,0.22361027241396692
2000-10-01,270,5662216000000.0,144229.62282158443,1221.0709587627362,0.2211173708312419
2000-11-01,266,5662216000000.0,144436.12277303071,1219.3251967687422,0.2181534513556433
2000-12-01,271,5662216000000.0,144636.2429344655,1217.638126154433,0.22256201919028043
2001-01-01,265,5773740000000.0,144843.32506197187,1239.845798121265,0.21373625688093936
2001-02-01,262,5773740000000.0,145050.70367814988,1238.0731937879623,0.21161915249808022
2001-03-01,263,5773740000000.0,145238.2685874073,1236.4743101844501,0.21270154813064185
2001-04-01,260,5726815000000.0,145446.212661757,1224.6716779818746,0.21230179865713206
2001-05-01,272,5726815000000.0,145647.73233009985,1222.9772099223483,0.22240806925361298
2001-06-01,270,5726815000000.0,145856.26265186066,1221.2287225659984,0.2210888058976262
2001-07-01,268,5807464000000.0,146058.35045557466,1236.7134165979742,0.21670339821915297
2001-08-01,272,5807464000000.0,146267.46867752765,1234.9452906224399,0.22025267197294704
2001-09-01,283,5807464000000.0,146476.88630331898,1233.1796925320436,0.22948804761690994
2001-10-01,283,5943439000000.0,146679.83399791716,1260.3069681068507,0.2245484688742964
2001-11-01,276,5943439000000.0,146889.84202543716,1258.5051104917,0.2193078102735446
2001-12-01,276,5943439000000.0,147093.3618813769,1256.7638301544318,0.2196116671865747
2002-01-01,282,6006032000000.0,147303.96197511873,1268.1836542952447,0.22236526945043547
2002-02-01,296,6006032000000.0,147514.86359436053,1266.3705354022068,0.2337388558286289
2002-03-01,294,6006032000000.0,147705.61490616106,1264.7351077916385,0.232459744486223
2002-04-01,303,6126469000000.0,147917.0915897283,1288.2519807110154,0.23520243286004297
2002-05-01,314,6126469000000.0,148122.03472777153,1286.4695423047206,0.24407884498957236
2002-06-01,321,6126469000000.0,148334.10761807679,1284.6302801248535,0.24987734211652082
2002-07-01,313,6228236000000.0,148539.62854312587,1304.1623682642642,0.2400007910185125
2002-08-01,310,6228236000000.0,148752.29932102803,1302.2978106968487,0.2380407902506736
2002-09-01,319,6228236000000.0,148965.27458912056,1300.4359188825686,0.24530236005331857
2002-10-01,317,6405707000000.0,149171.6700131088,1335.640734263919,0.23733927235657493
2002-11-01,319,6405707000000.0,149385.24571283153,1333.7311721579867,0.23917863408999857
2002-12-01,332,6405707000000.0,149592.22301819027,1331.8858082846748,0.24927061909878007
2003-01-01,357,6460776000000.0,149806.40084231316,1341.4152873309802,0.2661368208426523
2003-02-01,359,6460776000000.0,150020.88531433142,1339.4974693614517,0.26801095799840363
2003-03-01,341,6460776000000.0,150214.87716012858,1337.7676035090496,0.2549022708469956
2003-04-01,328,6670121000000.0,150429.94646581792,1379.1399814224874,0.2378293751310804
2003-05-01,356,6670121000000.0,150638.37123237495,1377.2317894636535,0.2584895314815816
2003-06-01,356,6670121000000.0,150854.04687332083,1375.2627647335905,0.25885962241474825
2003-07-01,351,6783320000000.0,151063.05924248297,1396.6673063494195,0.2513125340618423
2003-08-01,360,6783320000000.0,151279.3429280992,1394.6704947110948,0.25812548653262635
2003-09-01,379,6783320000000.0,151495.93627666615,1392.6765379092083,0.27213785088171555
2003-10-01,379,6997964000000.0,151705.8380009879,1434.7569848131275,0.26415623273607103
2003-11-01,390,6997964000000.0,151923.04198147717,1432.7057164599426,0.27221221742846596
2003-12-01,407,6997964000000.0,152133.53547232487,1430.7234104109914,0.2844714757851657
2004-01-01,414,7131068000000.0,152351.35180626376,1455.8519189435547,0.28436958087084907
2004-02-01,405,7131068000000.0,152569.47999751393,1453.7704912175611,0.2785859270405225
2004-03-01,407,7131068000000.0,152773.81812434745,1451.8260432573782,0.2803366160086491
2004-04-01,403,7274335000000.0,152992.55117937294,1478.8766377382692,0.27250413571772353
2004-05-01,384,7274335000000.0,153204.52650419145,1476.8304491379438,0.26001630737241954
2004-06-01,392,7274335000000.0,153423.87622351781,1474.7190284615488,0.26581334643043214
2004-07-01,398,7379053000000.0,153636.44916087124,1493.8785999095383,0.26642057796671087
2004-08-01,401,7379053000000.0,153856.41728303256,1491.742805536044,0.26881309466473635
2004-09-01,405,7379053000000.0,154076.7003433158,1489.6100647022463,0.2718832327982117
2004-10-01,420,7596143000000.0,154290.17778617475,1531.312366927672,0.27427454324205675
2004-11-01,439,7596143000000.0,154511.0818806193,1529.1230535942161,0.28709265678005896
2004-12-01,442,7596143000000.0,154725.16117086724,1527.0073435472016,0.2894550585285625
2005-01-01,424,7776939000000.0,154946.68805032683,1561.116565763046,0.2716004744929193
2005-02-01,423,7776939000000.0,155168.53209965042,1558.8846414435416,0.2713478526597697
2005-03-01,434,7776939000000.0,155369.1803619812,1556.8714526389726,0.27876418394360625
2005-04-01,429,7836496000000.0,155591.62931229625,1566.5513136457112,0.2738499506930432
2005-05-01,422,7836496000000.0,155807.205730287,1564.3838174813873,0.269754771996688
2005-06-01,431,7836496000000.0,156030.28182096,1562.1472219805455,0.2759022926491928
2005-07-01,424,7932710000000.0,156246.46600388628,1579.1388280054434,0.26850077553696783
2005-08-01,438,7932710000000.0,156470.171002986,1576.881137304188,0.27776348491858943
2005-09-01,456,7932710000000.0,156694.1962904602,1574.6266744174936,0.28959245223550495
2005-10-01,470,8170413000000.0,156911.300344872,1619.5662797096345,0.29020115193079
2005-11-01,477,8170413000000.0,157135.95721680092,1617.2507899851591,0.2949449788207414
2005-12-01,510,8170413000000.0,157353.67334294517,1615.0131455151002,0.3157869032931853
2006-01-01,550,8371156000000.0,157578.96357992655,1652.327507846886,0.3328637920678896
2006-02-01,555,8371156000000.0,157804.57637493787,1649.9651794792112,0.3363707349116168
2006-03-01,557,8371156000000.0,158008.63330329204,1647.8343666281844,0.3380194097661278
2006-04-01,611,8420042000000.0,158234.86127551371,1655.0877514309377,0.36916471617396013
2006-05-01,675,8420042000000.0,158454.09996300482,1652.797755360208,0.40839842491974565
2006-06-01,596,8420042000000.0,158680.96572961158,1650.4347546808783,0.36111697133719184
2006-07-01,634,8506974000000.0,158900.8225069106,1665.167391927806,0.38074250256966796
2006-08-01,633,8506974000000.0,159128.32786600757,1662.7867064110444,0.38068622846177663
2006-09-01,598,8506974000000.0,159356.15895462316,1660.4094245542133,0.3601521354653543
2006-10-01,586,8680224000000.0,159576.951230429,1691.880584618383,0.3463601422745666
2006-11-01,628,8680224000000.0,159805.4246330239,1689.4617073190693,0.3717160307803276
2006-12-01,630,8680224000000.0,160026.8393785995,1687.1241510970108,0.37341650262688614
2007-01-01,631,8849665000000.0,160255.95690602073,1717.5982413440163,0.3673734548693087
2007-02-01,665,8849665000000.0,160485.40247117353,1715.1425955773466,0.38772286439317866
2007-03-01,655,8849665000000.0,160692.92597287564,1712.9276107222402,0.38238627009101994
2007-04-01,679,8867677000000.0,160922.9971660327,1713.9600332305843,0.39615859578719365
2007-05-01,667,8867677000000.0,161145.96033863217,1711.5885808782277,0.38969645360554916
2007-06-01,656,8867677000000.0,161376.68016119493,1709.1415271075946,0.38381841971282415
2007-07-01,665,9007653000000.0,161600.2719238762,1733.7181583861711,0.3835686883610968
2007-08-01,665,9007653000000.0,161831.64220449646,1731.239466015767,0.3841178606737837
2007-09-01,713,9007653000000.0,162063.34374821495,1728.764317425439,0.4124333159894431
2007-10-01,755,9229172000000.0,162287.8869019004,1768.8278674712458,0.42683633262707704
2007-11-01,806,9229172000000.0,162520.2416713989,1766.2989788405002,0.4563213870672702
2007-12-01,803,9229172000000.0,162745.41786953603,1763.855109796226,0.4552528127396862
2008-01-01,890,9437594000000.0,162978.42770642464,1801.1094466388427,0.4941398767636702
2008-02-01,922,9437594000000.0,163211.77115383692,1798.5344051177913,0.5126396233379897
2008-03-01,968,9437594000000.0,163430.3626283265,1796.128828325252,0.5389368428001812
2008-04-01,910,9492006000000.0,163664.3531310219,1803.901597814808,0.5044621065264018
2008-05-01,889,9492006000000.0,163891.11452658477,1801.4057014084638,0.49350348969414176
2008-06-01,889,9492006000000.0,164125.76470821965,1798.8302363327334,0.49421006054045435
2008-07-01,940,10024725000000.0,164353.16540202417,1897.157261297191,0.4954781657674863
2008-08-01,839,10024725000000.0,164588.47712240173,1894.4449004637495,0.4428737936873316
2008-09-01,830,10024725000000.0,164824.12574901176,1891.7364174855811,0.4387503419230054
2008-10-01,807,10699805000000.0,165052.4940409596,2016.3350950316171,0.40023109352631975
2008-11-01,761,10699805000000.0,165288.80702118354,2013.4523459572893,0.37795779052232054
2008-12-01,816,10699805000000.0,165517.81914162394,2010.6665130267645,0.4058355747774559
2009-01-01,859,11126941000000.0,165754.7983484442,2087.942879235588,0.4114097222403357
2009-02-01,943,11126941000000.0,165992.1168489112,2084.957752697248,0.4522873419281848
2009-03-01,924,11126941000000.0,166206.76107706534,2082.265177830488,0.4437475158484452
2009-04-01,890,11545275000000.0,166444.72667262756,2157.462119349766,0.4125217272728921
2009-05-01,929,11545275000000.0,166675.3403510634,2154.4770330473693,0.4311951279823991
2009-06-01,946,11545275000000.0,166913.9768323663,2151.396782801276,0.43971433236422286
2009-07-01,934,11909828000000.0,167145.24066961222,2216.258488991323,0.421430985888784
2009-08-01,949,11909828000000.0,167384.54992805386,2213.089909957335,0.4288122211981416
2009-09-01,997,11909828000000.0,167624.20181618058,2209.9258610326037,0.4511463563461557
2009-10-01,1043,12311349000000.0,167856.44968938432,2281.269253181217,0.4572016207843692
2009-11-01,1127,12311349000000.0,168096.77721734074,2278.007728425682,0.494730542805868
2009-12-01,1135,12311349000000.0,168329.67985656674,2274.8558540053205,0.4989327117151685
2010-01-01,1118,12773123000000.0,168570.68492915397,2356.8067880447365,0.4743706635907645
2010-02-01,1095,12773123000000.0,168812.03505939868,2353.437267470827,0.4652769016345041
2010-03-01,1113,12773123000000.0,169030.3257207645,2350.3979703777845,0.47353682824237
2010-04-01,1149,13201792000000.0,169272.33393912794,2425.8047445450443,0.4736572482116623
2010-05-01,1205,13201792000000.0,169506.8653440423,2422.448376685658,0.49743062085337614
2010-06-01,1233,13201792000000.0,169749.55584533172,2418.9850085021135,0.5097179170876712
2010-07-01,1193,13561622000000.0,169984.74845412694,2481.479066044598,0.48076166199604725
2010-08-01,1216,13561622000000.0,170228.12316187198,2477.9313018370362,0.49073192590065257
2010-09-01,1271,13561622000000.0,170471.8463199863,2474.3886098587936,0.5136622416284613
2010-10-01,1342,14025215000000.0,170708.03968180378,2555.4329471240735,0.5251556302857835
2010-11-01,1370,14025215000000.0,170952.44995769687,2551.7794512438595,0.5368802540251653
2010-12-01,1391,14025215000000.0,171189.3092088758,2548.2487835123957,0.5458650697687005
2011-01-01,1360,14270114000000.0,171434.40853970803,2589.037772988554,0.5252916794760153
2011-02-01,1375,14270114000000.0,171679.8587901289,2585.336232375651,0.5318457161514037
2011-03-01,1423,14270114000000.0,171901.85783128318,2581.9974542385808,0.5511237037294586
2011-04-01,1481,14343087000000.0,172147.97734959875,2591.4906476280307,0.5714857591153364
2011-05-01,1513,14343087000000.0,172386.4930363706,2587.905035085571,0.5846427822843088
2011-06-01,1529,14343087000000.0,172633.30642841585,2584.2051139451205,0.5916713002962003
2011-07-01,1573,14790340000000.0,172872.4945517759,2661.1000078294273,0.5911089381729193
2011-08-01,1759,14790340000000.0,173120.00377375793,2657.2954400256112,0.6619512356454601
2011-09-01,1772,14790340000000.0,173367.8673656768,2653.49631160255,0.6677981771641581
2011-10-01,1666,15222940000000.0,173608.07324311748,2727.329160509216,0.6108540267610909
2011-11-01,1739,15222940000000.0,173856.63562575457,2723.429905056976,0.6385330486277446
2011-12-01,1640,15222940000000.0,174097.5187048622,2719.661740030018,0.6030161677319102
2012-01-01,1654,15606518000000.0,174346.7818482869,2784.203785823377,0.5940657104274643
2012-02-01,1745,15606518000000.0,174596.40187281556,2780.2232168663127,0.6276474455050595
2012-03-01,1676,15606518000000.0,174830.24091920385,2776.504611078433,0.6036366708388136
2012-04-01,1649,15855037000000.0,175080.55313353872,2816.685041172465,0.5854399678686092
2012-05-01,1589,15855037000000.0,175323.13198351403,2812.787847400598,0.5649199606249914
2012-06-01,1599,15855037000000.0,175574.14989185863,2808.7664118845696,0.5692890634245142
2012-07-01,1594,16066240000000.0,175817.41263351604,2842.24363861648,0.5608245466162471
2012-08-01,1630,16066240000000.0,176069.13822540187,2838.1800902318764,0.5743116885394086
2012-09-01,1745,16066240000000.0,176321.2242239883,2834.122351491897,0.6157108916209714
2012-10-01,1747,16432730000000.0,176565.52205737404,2894.7612753686117,0.603503996984187
2012-11-01,1722,16432730000000.0,176818.31875072073,2890.62264265447,0.5957194047365106
2012-12-01,1685,16432730000000.0,177063.30532204141,2886.6231480730385,0.58372704491226
2013-01-01,1672,16771381000000.0,177316.81471377818,2941.8995607973407,0.5683402731624322
2013-02-01,1628,16771381000000.0,177570.68706616096,2937.693534598348,0.5541762545433746
2013-03-01,1593,16771381000000.0,177800.30353103695,2933.8997120293902,0.5429633444757781
2013-04-01,1488,16738320000000.0,178054.8681158151,2923.9298694396316,0.5089041346553137
2013-05-01,1414,16738320000000.0,178301.56795978406,2919.8842906439945,0.48426576509582697
2013-06-01,1343,16738320000000.0,178556.8502270894,2915.709739619843,0.4606082634875389
2013-07-01,1286,16738180000000.0,178804.24558087418,2911.6511809040962,0.44167378580035965
2013-08-01,1352,16738180000000.0,179060.24755403685,2907.4884007356623,0.46500615433509984
2013-09-01,1349,16738180000000.0,179316.6160565851,2903.331572083275,0.46463862859178356
2013-10-01,1317,17156119000000.0,179565.06408651164,2971.708062971323,0.4431794685387671
2013-11-01,1276,17156119000000.0,179822.15535729154,2967.459419633809,0.42999745558692803
2013-12-01,1222,17156119000000.0,180071.3038256162,2963.353612914415,0.41237063125861
2014-01-01,1244,17601227000000.0,180329.11990229593,3035.889907345265,0.40976452966564136
2014-02-01,1300,17601227000000.0,180587.3051056937,3031.549503390721,0.4288236093608166
2014-03-01,1336,17601227000000.0,180820.8223561191,3027.634472503592,0.44126859174490884
2014-04-01,1298,17632606000000.0,181079.71155174018,3028.6957407300924,0.42856731448603885
2014-05-01,1289,17632606000000.0,181330.60239824434,3024.5052068205073,0.4261854127720459
2014-06-01,1279,17632606000000.0,181590.22146857413,3020.1810795428814,0.42348454159363935
2014-07-01,1311,17824071000000.0,181841.81964039974,3048.751818395912,0.4300120436466938
2014-08-01,1295,17824071000000.0,182102.17064314135,3044.3930258003797,0.42537214775662574
2014-09-01,1237,17824071000000.0,182362.89440196712,3040.040464959357,0.40690247852228434
2014-10-01,1222,18141444000000.0,182615.56313307665,3089.8898885781828,0.39548334861935974
2014-11-01,1175,18141444000000.0,182877.02193871298,3085.472280990029,0.3808169035383394
2014-12-01,1201,18141444000000.0,183130.40300745438,3081.2031904879054,0.38978279774201546
2015-01-01,1251,18152056000000.0,183392.5989321858,3078.5978027725996,0.4063538273409224
2015-02-01,1227,18152056000000.0,183655.17025445812,3074.196339450338,0.3991287037377014
2015-03-01,1179,18152056000000.0,183892.65455801497,3070.226233203158,0.38401078957948737
2015-04-01,1199,18151998000000.0,184155.94183211768,3065.82694263772,0.3910853490537944
2015-05-01,1199,18151998000000.0,184411.09487902225,3061.585033623464,0.39162720840092197
2015-06-01,1182,18151998000000.0,184675.12442713926,3057.207893413288,0.38662728908511673
2015-07-01,1128,18150618000000.0,184930.9968155959,3052.74580810662,0.36950341459959624
2015-08-01,1118,18150618000000.0,185195.7707303871,3048.381305314321,0.366752019522939
2015-09-01,1125,18150618000000.0,185460.92373374195,3044.0230424403835,0.36957670303904505
2015-10-01,1159,18922179000000.0,185717.8848684282,3169.030033777371,0.36572704822822816
2015-11-01,1086,18922179000000.0,185983.78540576424,3164.499279728156,0.3431822553909041
2015-12-01,1076,18922179000000.0,186241.47097946343,3160.120846675201,0.3404933077581738
2016-01-01,1098,19264939000000.0,186508.12115826973,3212.7640283649566,0.34176179461234674
2016-02-01,1200,19264939000000.0,186775.1531119701,3208.170747936707,0.37404492911475
2016-03-01,1245,19264939000000.0,187025.3033053546,3203.87975351604,0.38859136290420926
2016-04-01,1242,19381591000000.0,187293.07573168588,3218.671395470969,0.38587350101897105
2016-05-01,1261,19381591000000.0,187552.5753626054,3214.2180093334496,0.39231937483341417
2016-06-01,1276,19381591000000.0,187821.10270773966,3209.6226501523674,0.397554522473047
2016-07-01,1337,19573445000000.0,188081.33393434077,3236.909155865795,0.41304835434665904
2016-08-01,1340,19573445000000.0,188350.61832658685,3232.2813552111584,0.41456787103004544
2016-09-01,1327,19573445000000.0,188620.2882652473,3227.6601709111565,0.4111337407696774
2016-10-01,1267,19976827000000.0,188881.62678509133,3289.6199863461707,0.3851508700879689
2016-11-01,1238,19976827000000.0,189152.05699212628,3284.9168251534225,0.37687407806502954
2016-12-01,1157,19976827000000.0,189414.13229194912,3280.371781172658,0.3527039241833738
2017-01-01,1192,19846420000000.0,189685.32491074913,3254.2984741764494,0.3662847797947157
2017-02-01,1234,19846420000000.0,189956.90580805615,3249.6458120583648,0.37973369141370195
2017-03-01,1231,19846420000000.0,190202.53887909433,3245.449125277492,0.37930035335086243
2017-04-01,1267,19844554000000.0,190474.86029459216,3240.504407712574,0.39098851307977617
2017-05-01,1246,19844554000000.0,190738.76837423036,3236.0208131995773,0.3850407867951975
2017-06-01,1260,19844554000000.0,191011.85753329252,3231.3942826061543,0.3899245619088601
2017-07-01,1237,20244900000000.0,191276.50963715435,3292.0235634181186,0.37575672718320974
2017-08-01,1283,20244900000000.0,191550.36870424586,3287.3169658374427,0.39028788928272884
2017-09-01,1314,20244900000000.0,191824.61986751677,3282.6170972671634,0.40029036621235176
2017-10-01,1280,20492747000000.0,192090.3980756135,3318.2068788774704,0.38575051126197907
2017-11-01,1282,20492747000000.0,192365.42242290016,3313.462847078351,0.38690640552387806
2017-12-01,1264,20492747000000.0,192631.94992758983,3308.8783065343464,0.38200256488848894
2018-01-01,1331,21089643000000.0,192907.7496386953,3400.3881252012197,0.391425905218169
2018-02-01,1331,21089643000000.0,193183.9442244863,3395.5265990866205,0.39198632705690845
2018-03-01,1325,21089643000000.0,193433.75017543748,3391.1415176295554,0.39072388843453204
2018-04-01,1335,21195070000000.0,193710.69785953918,3403.2212710013696,0.3922754042987006
2018-05-01,1303,21195070000000.0,193979.089279795,3398.5125397986394,0.38340302845467866
2018-06-01,1282,21195070000000.0,194256.8177500928,3393.6536952036436,0.3777639426827465
2018-07-01,1238,21516058000000.0,194525.96583425347,3440.2821613421747,0.359854204376368
2018-08-01,1202,21516058000000.0,194804.47729198297,3435.363598827207,0.3498901835049858
2018-09-01,1198,21516058000000.0,195083.38750692594,3430.452068368356,0.3492251097301619
2018-10-01,1215,21974096000000.0,195353.68082587965,3498.6327443670725,0.347278519574881
2018-11-01,1221,21974096000000.0,195633.37735989402,3493.630758174356,0.3494931446728074
2018-12-01,1250,21974096000000.0,195904.43270469038,3488.796935495236,0.3582896978847988
2019-01-01,1292,22027880000000.0,196184.91777461025,3492.3360145950264,0.36995294685291646
2019-02-01,1320,22027880000000.0,196465.80442745175,3487.343030820592,0.37851166011890613
2019-03-01,1301,22027880000000.0,196719.8541483093,3482.83937496262,0.37354579408760796
2019-04-01,1286,22023283000000.0,197001.5066932958,3477.1341736404934,0.3698448020064703
2019-05-01,1284,22023283000000.0,197274.4576183515,3472.3231758017664,0.36978124874667573
2019-06-01,1359,22023283000000.0,197556.90421373764,3467.358804331233,0.3919409777558678
2019-07-01,1413,22719402000000.0,197830.6246571058,3572.007082079216,0.3955759234322436
2019-08-01,1500,22719402000000.0,198113.8675415222,3566.900192785503,0.4205332134142513
2019-09-01,1511,22719402000000.0,198397.51595734566,3561.8006047982144,0.4242236350806623
2019-10-01,1495,23201380000000.0,198672.40109106,3632.329301356053,0.41158162599461273
2019-11-01,1471,23201380000000.0,198956.84918415226,3627.1361695413366,0.4055541152142664
2019-12-01,1479,23201380000000.0,199232.50928920685,3622.117627431366,0.4083246741627319
2020-01-01,1561,23223813000000.0,199517.75931406225,3620.436249041624,0.4311635097602442
2020-02-01,1597,23223813000000.0,199803.41774403668,3615.2601206930653,0.4417386153928659
2020-03-01,1592,23223813000000.0,200071.01684785105,3610.424635855754,0.44094536254532823
2020-04-01,1683,26477241000000.0,200357.46740118842,4110.324716367605,0.4094567013886213
2020-05-01,1716,26477241000000.0,200635.0681007309,4104.63762972113,0.41806370130573145
2020-06-01,1732,26477241000000.0,200922.3262312778,4098.76923990999,0.42256587249055166
2020-07-01,1847,26945391000000.0,201200.70955803362,4165.469122144899,0.44340744003617427
2020-08-01,1969,26945391000000.0,201488.77754255632,4159.513761706255,0.4733726374768155
2020-09-01,1922,26945391000000.0,201777.25796679605,4153.566915631037,0.4627348105954367
2020-10-01,1900,27747798000000.0,202056.82582463475,4271.33796138608,0.44482548961858226
2020-11-01,1866,27747798000000.0,202346.1195488081,4265.23124054158,0.4374909341991652
2020-12-01,1858,27747798000000.0,202626.47557978137,4259.32982366918,0.4362188599894418
